ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
22033,5625,8939,12492,15532,2653
14987,15194,4208,19095,20500,7505
18163,15308,6341,22209,7085,5937
2655,15384,6988,22099,3301,15844
21010,5016,19943,5116,5105,2635
11867,4831,952,13728,14093,3324
10671,19643,421,876,8279,15654
11216,13214,15477,13844,6249,9889
5364,2203,11554,21096,2630,11034
2854,12712,7350,6939,2415,4711
4912,365,8978,11150,7917,2328
20634,16575,18074,5654,17124,15829
10812,5320,14686,18862,9703,17548
22178,9886,21296,14438,3488,5934
7705,18045,10604,19278,19287,489
19993,22005,20043,11255,20782,10560
21698,8852,15716,15204,17519,10402
2712,6352,5972,19124,3238,673
6787,9858,11716,17785,15962,794
18631,4298,535,6532,10480,6759
387,871,19575,5829,17626,12420
1644,19481,19944,22338,2066,10194
5314,14309,3546,362,9923,1454
1735,3862,12568,2369,19918,18269
21842,10441,13997,14698,5702,21246
3820,13525,21579,13925,8053,18572
3893,6529,12275,15980,21207,9145
4084,3847,577,2037,14506,8219
16739,2734,6246,6106,13860,996
18150,13777,2959,13207,8283,2940
3180,20903,21952,11845,8150,17916
20037,13124,16221,2819,17434,11212
2916,13997,16243,13629,19795,18692
11403,2511,15009,18526,4155,13286
2263,18828,11995,2015,17356,10321
6314,20079,8435,4906,17721,69
18493,19570,7548,3140,5615,5285
16408,11655,5779,20825,12408,17232
12008,8702,5674,8353,14175,8606
12253,13053,8165,17544,19214,1117
6400,21790,4310,19275,8292,9267
18969,15650,14102,14508,7028,21159
20519,21719,1177,13056,6734,19812
10588,20955,21866,5040,9438,7020
15223,21508,19389,11446,11029,11712
9988,17778,3922,18635,4004,20601
2336,15985,18310,19351,18629,11163
12233,310,14471,5677,14390,3830
11721,12049,16154,15040,12750,12203
16858,20698,7745,10212,5435,11160
15305,179,18315,9293,22291,8204
8100,6652,21017,1117,13019,12405
4902,7773,9663,7017,3505,15055
14673,390,15048,7773,10575,10450
11927,10983,22238,1750,4574,18030
15427,8200,18880,3677,3127,2019
7838,4527,6981,4039,3516,11022
14841,3523,9647,13417,7679,15964
4020,9339,20960,19562,10205,5824
21886,500,4090,14417,473,4935
10391,12168,15359,12710,18184,20670
8277,20822,14910,2539,22063,14926
11656,7754,3016,9080,1210,16809
13726,18162,5097,21827,20720,12842
17728,3933,8912,14940,9759,3435
3190,13090,19693,18139,18498,12659
5743,20476,591,13520,9773,11280
5629,14291,5230,2948,688,4621
20672,17809,7692,18989,6328,13650
16768,13302,9897,15191,9627,21121
21250,603,7266,9079,21572,17877
9622,14713,18603,19473,9335,20214
5634,11100,7161,19768,10723,11591
19115,3546,13137,268,22004,791
4393,6337,1636,3190,11868,13783
11055,5178,20258,16158,20127,6506
20777,21978,6441,14416,1357,2620
6513,4099,1866,4842,12437,1516
7565,1452,10015,4424,10532,5241
4625,19515,10564,19731,15598,6591
13799,10288,11988,3695,15067,5333
17904,20414,12539,2194,3957,8107
19774,4843,5665,12670,16431,14364
6352,1243,13014,907,17357,20859
9208,11281,7872,18444,17961,1375
1463,9860,17271,11782,19866,6648
21918,1562,2260,10645,4113,7423
10243,22296,7988,16281,6349,639
12935,2758,9082,18923,13941,10732
20754,6428,13412,21693,19014,9649
4575,5698,17579,17442,19314,2950
14776,16149,8414,14961,8838,17759
3221,16498,5634,8849,10552,8075
3686,5092,2383,20972,7201,5752
20382,1293,5473,5131,12436,10123
19148,6923,3117,15436,332,19118
14280,5185,9365,11977,14681,18559
3907,11996,15741,21698,14342,20629
4396,6674,6295,19894,10376,9470
19508,9863,17885,12371,14846,13467
10078,6580,21112,3031,8125,4313
20403,17373,12220,20771,9688,12086
7736,8609,870,18034,9120,20257
1348,18030,4066,1509,20801,3267
21229,12001,4417,21798,12418,19857
19652,5692,13356,17623,22256,16267
9471,21921,10231,18601,671,13245
14925,19897,4502,17789,4399,14688
3294,7829,20605,2683,3747,10058
9648,15957,10221,10710,10631,8129
9193,4087,3994,1665,17957,10503
8872,7075,10766,21,3376,3368
21395,17388,8045,16392,21373,6305
15321,5866,528,6120,14529,19766
14764,11453,6456,1542,17940,22135
165,8929,2261,8157,19990,7516
11451,20365,16692,7076,13211,11015
20044,21056,3937,16382,11820,13840
3050,11261,20920,3831,6500,15940
6600,9875,5072,19705,22300,18619
21870,4971,18391,7309,16954,13336
17577,1782,8806,19747,2129,12337
919,849,15658,2137,3810,19116
2193,18186,18476,6362,5273,17715
12908,22110,9615,17147,14941,17719
9790,5587,14854,21589,12013,6571
4586,16830,16578,14526,19245,18066
1226,6332,12949,4315,16258,5917
20517,3721,7198,17488,324,7577
4105,18551,5764,12153,19885,12618
15991,11120,6800,20799,10356,11109
20725,3295,6356,6102,21082,10912
15341,13059,2129,14786,21285,2401
22271,14856,6298,5079,11469,21715
21501,4594,15304,20189,1722,3465
67,14978,9015,18799,3791,21231
20527,2248,21384,10646,15987,15723
3085,6206,457,17854,4721,1586
2548,5404,16829,5449,14952,6668
17735,163,12801,11422,5156,3726
13268,20494,18258,17068,13125,3799
5842,618,20590,4991,18195,2499
3563,13553,14673,11911,13182,5497
6089,8360,6400,8632,3756,18262
3284,16930,9576,4015,11858,9129
16522,19593,16862,16212,194,14919
4368,4377,4963,1118,2411,5445
5335,17016,13021,10404,14806,20904
2436,8168,20650,19431,9865,1314
19086,18214,16309,19861,15620,10636
12423,5568,21756,18896,11769,15854
22231,20543,13625,3654,11666,18489
4645,1838,14944,11484,19618,2155
20337,13192,8718,12101,5938,127
2457,20180,7573,6882,17282,20560
959,333,12422,18060,4173,867
21563,4011,14985,10318,19948,18643
18667,18022,7697,13299,14505,7529
14343,15785,11250,5083,4043,9737
18418,8460,21870,5200,19461,15536
12003,19838,21938,20806,2655,8753
14589,3592,21603,10806,752,13125
10721,15347,22292,11511,21950,16833
76,18737,4528,5555,2278,16967
16249,4109,8988,22263,5401,12404
8296,14804,7586,22152,6856,11393
9626,19141,18869,19977,420,6004
12013,12040,8665,9277,20322,16693
21128,16947,731,16906,9070,5965
19110,495,11703,3813,916,3635
2993,11703,15878,21901,3922,21782
3397,21855,15772,14964,15455,19173
8312,15200,13306,17774,1637,8234
5281,994,4857,3426,3161,6201
37,3989,15801,4272,4317,18761
2568,14285,5355,13802,6591,20046
17196,4615,9402,12809,11939,795
2412,7605,10169,21083,21858,7975
11762,11183,16044,10528,14384,16503
6996,875,21853,7254,21911,901
13857,14525,7213,13734,900,3148
19177,8178,18034,8037,10847,3279
9276,6433,8079,5615,14891,16671
16392,18148,20503,21525,15864,15919
4711,21777,12611,3694,19033,19580
4252,15035,20792,16937,9973,1218
22049,5690,22099,12555,15998,2639
4387,20289,2424,12839,16752,13350
16907,19123,6941,19430,20961,5994
10517,12854,12533,11100,12666,17675
3226,11961,10267,1384,13586,19352
10149,7434,19731,17590,5206,16551
5719,14667,10060,12874,7871,1442
11856,10942,841,5917,14189,20765
2604,13886,12322,7412,8326,14914
1882,16592,2311,17932,17276,3905
18686,6787,11847,21399,15349,21090
1516,18669,6391,10143,2223,10653
709,10719,5475,2069,21189,14064
13904,20750,20977,3181,12288,15334
22249,17311,14541,16990,17177,9791
11259,4046,2833,19274,2169,5460
6663,979,264,2307,20388,2758
4254,2461,3948,9315,10144,1108
14418,12435,16936,4431,3648,4036
7101,779,17218,8877,13235,7093
8258,8084,19989,21750,1684,1773
11972,15223,14204,4233,10408,129
9744,4232,3278,20406,13814,4221
11214,5597,12238,6743,3723,21314
5938,13555,11204,16971,5530,13381
11283,2624,3984,3793,4237,17069
13064,22343,2789,14588,11682,3924
12232,9984,5691,8060,21797,19807
10335,712,4499,7757,15527,14383
16131,1434,6322,13281,260,15206
9668,22041,3785,14901,14904,22146
1669,20064,8949,8181,12078,10007
4302,18168,16970,10926,6796,3348
3094,21819,214,766,22033,14800
17318,4067,10162,11262,19669,19298
15748,3438,10255,21855,21083,18525
20271,11841,22105,18017,9970,3160
2433,20047,17099,7981,8800,7815
18618,8593,5322,3961,11406,8510
13720,5515,6516,11759,8711,17293
15950,9728,6183,3135,18361,19974
800,6893,19646,14006,725,9496
19869,4193,2396,7791,17303,4378
21307,4172,4368,22048,3556,8537
9036,16977,3133,10857,7608,2550
7388,16685,6500,3012,813,13010
1371,19560,14040,468,18841,18742
3245,7950,12455,12137,12032,11997
9591,13424,1899,6733,5303,7754
17163,4587,16563,21694,2696,19163
2207,16418,11175,5325,3692,19905
7737,12417,11030,4637,18397,1771
13619,18731,9741,5043,21454,14663
202,18708,16172,5133,17257,3516
6351,1170,1781,2552,875,18910
10216,12879,22317,1641,15158,3074
22055,8367,1814,1791,2991,5372
7616,22224,14688,4533,2933,20441
10834,16526,13728,4484,4971,8578
19846,8461,3330,5255,15093,10980
5528,9503,17705,4639,18175,20972
6016,4653,5432,18698,2178,6526
17232,12700,13502,1777,814,8967
2662,15077,4362,13543,1732,6011
314,14674,22018,6935,20739,9984
7822,20158,20003,14716,16339,10555
15396,2189,21776,11411,1158,13571
15927,4659,17348,11590,13025,17805
17938,22328,12530,5202,9732,16383
1566,15173,17021,19929,4093,19734
15005,13431,6757,9278,18618,20306
7192,20927,1297,6626,17841,9621
1692,12043,2572,878,15035,10875
1678,10471,3965,11948,3284,5393
11945,3216,1043,6635,8917,11090
10989,7241,6664,19042,6335,2267
16561,1683,17281,3495,21504,9054
1258,20602,21524,7694,11987,20942
2206,19218,609,15582,15524,3288
9683,11059,1337,1749,3060,11520
3437,4665,17343,3189,16193,6020
11545,2704,14724,20618,249,1202
145,19091,21139,10654,8362,16396
16852,6638,14422,7892,5963,13349
9440,7356,6688,11849,4184,11511
20555,7491,1410,21168,5433,12013
19789,8420,8967,1211,14539,13995
22139,17685,11707,19273,16604,4707
19949,21181,18931,11744,17856,8096
2093,2691,21170,13341,21345,14156
8132,5298,19262,1324,8827,21941
1112,3340,9805,10665,8876,5628
10738,2936,11785,9665,2839,11603
4671,9293,21856,19478,9654,1690
8877,16039,621,1151,19900,13641
21684,4474,21100,12703,20916,15447
14178,9028,15900,8072,164,6039
11590,21010,14461,15053,13262,16432
12999,15602,12173,12096,9315,9365
19391,22269,15347,4798,9453,13961
16864,15618,14287,17178,13104,4311
8080,9614,20414,184,13685,21916
3041,5945,4200,14359,17552,15330
3947,665,12875,5430,12155,2140
21148,5455,21168,8699,7894,19518
21361,17260,19680,21204,4294,10868
2553,694,22104,11619,20352,1622
17389,13242,12670,19331,6440,16706
1185,12260,6231,12694,21199,8739
1886,16007,16628,12516,15857,1744
21758,22117,7393,17251,18584,11300
4421,2664,20826,19713,11910,10506
16277,20137,20121,12301,20007,18238
7316,17785,13989,13915,1625,12167
2838,5009,14855,9711,10912,8386
21402,3150,15213,11406,7017,6896
17632,13045,14656,21703,3730,16979
15807,312,6798,5240,3961,2390
2136,17896,21428,6184,11062,11122
12976,7292,1815,11060,10494,3769
14732,3328,10962,6183,12381,9637
7366,21610,1023,18378,883,8014
9604,9289,6689,21919,12150,7611
22315,18515,1365,2723,1245,4824
20094,10605,21895,18418,13727,7473
4178,2237,9950,22109,11782,22308
15856,13572,4679,6160,15923,11005
15378,3929,10514,18304,3969,2038
15479,17117,7817,10676,19679,11549
21624,21335,1285,21710,8500,9594
622,13506,10728,2808,19421,22015
10142,13064,3259,16789,6978,14300
4024,16001,19072,3656,17999,14503
8410,12259,16737,3253,3006,7001
12821,12011,10880,16300,2127,14953
8974,21415,358,939,19269,17873
6911,15917,123,8671,7508,4105
12199,12520,9297,14752,10743,2458
353,12801,3814,15778,21593,7704
3705,22140,8128,21009,22306,9192
8542,2884,13614,6159,10199,5891
12400,2116,425,5129,11992,7633
7993,20665,4702,17376,22008,10703
15648,3620,2869,19573,5462,9490
19067,11330,20758,1736,4329,1688
20384,16536,359,9873,97,15819
18265,10380,17057,1201,7097,20669
4568,49,4312,21187,12171,16272
13110,3249,12992,14024,18690,4834
12732,10460,5276,1858,19726,2290
17273,7810,14269,16412,21644,14328
1019,2520,20180,2000,16106,1624
12307,16846,15869,13531,7932,7400
18255,16635,160,22351,429,4290
10524,6840,10664,9517,11768,19673
15256,1239,4530,22183,18334,3509
15782,17267,19632,10836,9216,17780
11511,76,3340,11824,12010,7398
15213,18170,17080,21678,5053,14930
6144,15553,3142,20921,21799,12633
15804,1397,9867,21981,2463,5065
1695,17949,3088,11531,1459,6860
6919,11272,4919,6745,20830,17428
19879,9839,15246,13414,5512,9895
18615,4133,3487,4869,10609,9242
11997,9602,17211,9254,14226,13746
8936,2371,12040,4716,21789,6767
11279,22018,12109,10011,2427,14214
9860,16023,11808,4482,9979,21600
17815,7299,12395,13635,19707,3960
22369,2888,15333,16506,1321,2689
16046,1950,14334,14683,5445,5173
20472,21103,18128,20149,10541,4147
15157,1917,11035,18410,16080,21419
8638,1116,18833,20995,22171,10750
2064,16392,13945,16866,12458,6579
15845,14457,4737,12472,13990,8111
953,14103,21757,13691,790,8923
6306,9765,11957,16096,5788,15644
22227,1656,6956,8473,4990,4303
3362,13894,19572,1367,17520,15362
16851,11858,10902,9545,8252,10493
11170,13333,3221,2568,2728,621
3600,5388,12432,20764,21261,21504
1132,21502,19736,16324,13803,7776
9713,2869,10224,15613,6942,4223
18627,15024,10407,7168,21303,19305
16473,12179,3309,17399,15052,14033
8809,10107,22201,15740,7305,9958
21594,16548,9214,14521,8046,16724
10298,5491,8120,4750,20727,6793
15085,2831,21337,21794,10691,6384
4149,3412,12604,15148,7796,18527
21018,18336,15074,17556,7664,11024
19476,12462,2357,4394,4295,7455
8005,777,13769,10073,15063,1336
19380,4223,19107,6895,8667,21303
16140,972,7364,16543,22007,18876
19304,20263,18731,15268,8824,900
4324,504,17194,4621,13342,9542
8206,15221,17289,15037,17309,2419
159,10118,15113,14825,7691,19467
13531,14935,896,3203,20289,7215
946,490,6376,14303,425,8740
7940,17680,18325,1878,13316,4633
15527,5870,6866,9820,6477,2581
16155,22332,9907,6189,15837,14532
19890,12453,15504,21080,3564,8309
1104,8640,5071,21609,1834,11629
6580,11712,12025,9206,14640,8311
21385,4094,17972,6729,9643,2461
20075,14130,167,13541,9722,20047
16166,7044,20464,11159,18661,10508
22205,13039,8706,8387,12944,842
4031,8194,7164,10384,16603,15578
5390,8986,13234,17433,12417,18928
21081,346,1989,21418,21611,465
10759,12735,13185,9168,3734,3185
10551,3512,19032,4854,6936,12604
3001,7673,22198,2839,12159,15149
14956,10969,14379,5108,479,12073
22180,1378,3251,8171,8255,13970
21277,6649,15490,2083,8525,11169
15093,4518,9383,4345,18593,16557
22144,14664,19120,8855,14091,15274
3222,19315,14587,16512,21389,15492
20946,7422,20528,17043,16007,19199
8025,13230,20837,15635,4045,12421
12920,20942,11812,18479,16166,4644
10741,15704,3448,9593,10506,5456
4285,1238,11908,1857,13643,245
7012,3226,12987,18706,12913,586
4459,15183,17290,11662,14288,2479
20924,13569,13056,12847,12777,10817
10563,3219,2682,2830,10528,10640
17017,12636,15930,3587,18476,2872
8333,10254,21235,19354,7095,19499
4417,20587,13745,20922,16126,12191
10755,4103,19921,20336,12935,4402
6987,17541,1299,19341,5605,17622
20345,16577,19650,3800,19920,9025
16343,19550,1776,507,11391,11578
12504,3968,14079,18182,13362,14092
12612,5440,16282,10638,609,13403
16170,20793,9433,15968,10259,13764
4994,5563,9666,16331,8214,8925
16644,3555,17232,3547,5482,552
433,9892,9837,244,6952,2188
8714,20469,11838,13044,11612,6634
16630,17374,10465,11097,21378,17884
13303,10273,3385,10000,8521,21665
20962,10504,15753,9363,17371,4815
4738,17392,11506,8553,17645,3783
5760,15242,11236,20907,14049,21015
850,9843,18756,14538,19791,7551
12327,17661,11911,20407,17448,13195
3000,21676,17453,7784,17383,8903
18853,2638,20331,19758,18965,6769
5303,13925,2091,283,13751,7719
1268,14483,18384,5765,18854,8626
22107,8560,14000,11156,3164,2351
11699,18842,6875,6187,7922,9593
4708,14698,22380,10386,12983,17931
15192,10395,14353,13182,9637,21435
1810,2046,7294,12093,9633,6035
20361,19040,20930,4517,9570,19079
18264,6410,20399,13758,17663,6564
8522,1602,2042,19066,14639,7745
11672,5860,12952,6730,9777,5620
651,503,3999,5362,19044,15241
480,10757,7414,5293,6646,1363
2697,5019,3601,13712,17997,5392
13533,3945,1774,13134,5146,5790
18850,8769,13754,4238,6974,891
14755,5129,15684,10622,19767,16021
2505,18900,4995,10597,20425,13196
16031,11547,18448,17027,15425,204
6086,18147,20175,13677,975,1572
17654,913,18996,18099,20451,5840
2541,17435,7863,3847,16371,14326
8574,17408,5963,14550,3446,5216
16923,19973,6896,6082,10242,19401
9971,16158,4466,21475,15356,11842
17808,12390,11199,15705,5651,20511
16017,6285,3563,10240,4442,1226
8530,19496,12409,3436,2807,190
1070,19390,12127,17001,12282,12959
1737,1429,395,12587,19,529
14213,10747,21567,1741,21443,12661
18036,8313,2689,21814,21850,2247
1931,12090,17216,15598,6649,7404
18457,10021,2625,21513,17367,13300
15865,17648,4487,11794,21859,9310
12778,6434,20891,17270,7441,8866
12775,15549,16921,9773,14387,8698
3174,14265,20803,10939,3670,6439
21801,1653,15448,9988,20051,21881
1583,21735,11183,19308,9924,16779
20860,4360,19314,8597,21931,1985
14143,18544,20855,11302,14082,4461
6877,6413,14779,22044,4264,1009
2215,16390,1982,21240,5604,4506
15022,785,17998,774,21069,7456
4446,17986,11447,7143,3269,17309
4836,16067,12740,15684,2172,11913
16862,15820,21310,21300,19809,8195
16478,11758,14697,20013,12733,8582
15872,8424,5463,16795,1619,3027
16581,17587,1151,10878,10504,12347
9196,13574,12150,10605,11661,9864
11026,1913,19977,7438,6535,19672
6166,6311,4493,11986,3271,19503
1659,7038,16758,14587,5964,21285
18885,19934,14240,287,16130,11265
5862,5481,3439,21329,2816,12947
13792,7669,3521,8389,8674,520
17206,15443,18205,21870,14419,2837
2312,15299,15529,19205,6890,3848
20953,3506,10362,5274,19087,2681
11426,3098,3306,9935,2579,4438
3802,16829,6067,18924,1590,7263
12019,1514,22289,18794,3824,7055
17621,7172,19051,12293,14913,11077
656,2195,4652,3626,14729,14929
5819,3242,6336,17224,5397,14627
12574,3948,12990,16453,16021,5680
8781,6857,2113,15178,15843,16414
20297,20254,4889,11185,18033,18448
12784,17356,10329,3153,12344,9704
788,19260,3510,14804,627,17295
11135,5415,3853,6933,1017,8277
6188,17596,4188,7574,2261,8809
13014,9405,16839,14087,15744,4731
16720,14018,19287,21727,1601,14449
18995,6379,14970,13219,13907,9571
15387,19343,2454,15061,14770,2270
20611,7272,8605,8026,18168,11156
1295,18945,11631,20030,3262,15685
19828,2427,7723,14762,9288,17999
22252,21869,16247,18655,14512,17287
8086,2001,8742,11857,5078,10313
19938,10487,7092,21505,13004,20792
15447,4595,6644,11529,12921,5491
9881,14556,14606,4918,18862,18793
10289,11590,20755,7113,17382,2831
7880,8075,6526,17065,11214,13116
5585,14632,7806,2,2360,14748
7793,21881,19602,19715,7521,742
8373,19168,10943,6631,103,13922
22222,30,20384,12513,7641,8465
10408,7878,13919,7213,5458,20253
14777,17151,20829,13801,21542,15755
9255,22362,9453,18508,7099,533
22158,12474,6919,9980,20574,17978
1357,2051,10471,20420,11915,22116
17095,5402,3184,932,14044,1362
7325,6727,6613,19531,6133,784
15892,19437,11296,11541,10663,9390
14858,14905,4924,20736,7761,18655
12394,8088,667,21889,16338,4537
18641,3757,17769,6068,2751,22176
15465,830,613,18324,20149,17732
12217,11399,4954,6497,7703,3055
16589,9144,15870,5632,6177,9255
19322,4973,21157,15229,11293,14068
14881,21584,814,4220,19238,17670
6740,20497,13935,15849,14126,12542
11043,2101,21888,8779,17384,16186
12713,13790,19259,531,15855,1000
7933,15898,17727,9584,6065,8265
6746,11872,18000,7184,4203,12973
20358,920,15431,14103,19476,19865
17841,6958,5059,18165,7515,910
13805,9611,8017,19335,13935,19030
2833,10695,10539,19718,17470,5359
11051,19689,16060,13304,17099,15917
4988,22071,16708,9499,12112,11825
8603,5143,9415,12305,14637,8084
18510,2602,21164,3496,11476,7770
20598,8428,5827,14671,5479,21742
1846,1457,12166,1004,18627,16472
18722,8015,11238,17167,15324,19714
21323,12683,4131,2659,20343,4753
14358,17747,3821,16059,20101,19203
11772,5645,12055,7685,929,631
14948,8793,7862,10774,6865,19160
5848,20559,19251,9442,2675,4706
16887,12120,18321,12718,111,7268
310,16063,612,6182,18564,13622
