ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
6444,9286,6957,14011,5118,3941
12799,12235,1772,844,12950,2068
1007,1863,11001,682,4277,11269
17112,7104,8984,21909,6513,13448
4134,10992,12602,12131,7281,14381
15094,21170,18166,7246,18276,8087
5691,16953,14430,1790,18372,6549
21530,10684,11482,486,8260,7640
6531,21155,9751,13566,8344,3675
14850,20374,2628,773,10178,1058
15884,18644,1985,6999,11729,80
21045,4618,14809,18140,1647,10284
1025,555,506,13379,6667,6496
21033,12998,2935,21387,3359,115
2185,2353,14742,19264,1612,22251
4189,8163,18845,14679,16450,18275
19980,18554,10147,13251,2303,3121
21376,17829,18340,18356,13038,22310
2941,6027,6580,9799,14117,8920
19594,7398,10531,12632,12756,21469
17742,9497,20949,5551,8032,11374
10430,3856,6051,6982,13794,6086
4789,1425,16202,8436,5320,13607
3463,13255,12792,5728,10639,15032
107,18381,17197,16752,5891,11105
19368,13814,11891,2491,14808,10004
8136,6737,12679,2662,7765,18179
2607,6830,11244,2337,945,13880
2415,15155,10967,20419,19555,17029
5278,21740,983,19456,3177,9038
13253,22044,7927,11308,15144,16395
13991,14628,15700,15279,17321,17809
14832,20519,56,16734,4906,216
22101,14635,12452,10601,11408,21429
21546,9958,11730,14278,15100,11915
9736,20742,21187,12272,8993,22162
15770,12074,3197,20256,16421,11597
15986,12362,9282,7719,3877,9176
9541,12928,736,5596,296,17430
11439,6494,9021,20661,728,8853
14671,21171,18035,22034,9861,7066
13300,16591,10063,15428,1464,3899
8806,8653,19443,19234,1436,14123
12041,15116,13495,20071,12800,9307
10353,22306,15080,19062,19933,1740
454,21185,12031,2961,6433,17143
2381,15749,14550,2251,422,5761
17766,5336,6386,14618,2834,5792
1013,12327,10615,20100,22312,2632
21305,10194,12300,13661,11916,3293
9915,7076,5316,18644,17212,11454
3842,12892,18450,623,8072,19051
3340,19148,8212,18436,16113,15920
16184,20216,20310,10952,19471,4032
16845,8350,4237,16117,15155,12408
4597,1420,9793,293,4584,3189
11914,15911,2995,19377,19146,1535
7886,16919,18600,17131,13869,12065
8573,2806,15747,13523,19852,581
3175,7543,15697,13247,9810,496
19674,20465,20584,22054,12546,909
12101,5488,840,5386,20137,10662
5756,13932,3804,18966,10838,9376
1985,18111,8376,4751,18587,1100
3099,7827,14226,22273,1415,16321
22391,13880,3714,18019,20969,19175
517,9203,2909,1241,14034,15210
655,16312,1351,3291,6094,11066
10765,20496,17228,2075,21707,14210
7439,15248,14761,8647,12902,3211
8504,11862,16054,18493,7158,14674
6442,15007,4785,14639,17042,3125
2967,10486,4757,16098,15997,269
15676,17156,19544,21302,4419,14600
16404,6218,21683,10809,18358,4636
16053,18060,11832,15838,16307,4374
11239,3218,14526,12578,5695,11064
11731,16733,22246,21372,9147,9002
20107,7999,2961,18499,13042,11769
18635,15326,3283,16197,10678,9109
20477,21680,13550,14441,18146,8931
20450,12002,15173,7073,22066,1079
458,1208,12202,13917,15183,9908
10087,4758,4266,4563,18533,4795
6116,10343,21981,474,20019,1587
19803,12939,5065,13898,11601,1777
41,18032,17856,11359,22206,12000
11723,13330,15720,5914,8837,16312
7246,14746,6123,20829,6965,4812
12172,5741,6629,15975,21691,8011
7288,61,518,15525,8736,19366
13189,5352,3654,22178,7428,18797
2039,9501,17468,17745,21965,9075
3002,2273,1214,15206,13825,12666
15174,12185,18826,2598,20626,3016
2045,12230,19545,12563,8348,19036
13425,3486,4426,9779,12177,2059
16001,7050,6609,10101,20875,17046
8583,4200,10536,7648,1296,18997
19333,3780,7337,15348,10435,19486
16794,11922,17491,14007,3044,3304
15926,10302,3321,7744,6564,2358
12410,6679,4896,10336,1342,14026
1451,21298,8929,8437,21135,14073
19342,3558,10446,1973,2872,1193
7375,8697,12088,18243,10267,4910
4514,9159,2002,7532,1367,19918
8498,13093,21707,14896,1229,2516
12913,8300,17252,1986,16707,20423
2562,16036,3048,2551,8406,21225
7541,13496,8535,12054,12457,3156
9900,10885,20411,9410,18218,19758
5134,3707,706,17242,423,845
2109,12816,263,13100,3780,2438
10665,20488,22196,8986,7748,16319
5643,15054,16106,15947,4507,7643
16416,18130,17629,5150,22170,6915
12500,14066,5788,15533,1470,12017
5778,8645,6882,4355,18712,11096
21002,2916,8232,19255,20405,12025
7368,5750,8238,19152,14392,17173
11030,14355,16301,18166,17499,11795
22304,6774,9613,10797,15714,18165
7351,1728,11525,7155,4488,14526
17050,12968,21675,8829,20946,18410
14432,3768,22218,3924,12170,1191
10919,20616,1769,3803,807,15529
22383,12999,20630,1097,13275,5829
18616,22082,15369,14990,19121,7881
18553,15319,16982,13387,3743,2257
4755,4559,3322,13611,12675,5005
10583,17857,1059,15829,20563,2278
15784,13338,9749,12228,11735,15080
20466,5562,20223,1595,4496,2470
18433,4415,5510,20967,20501,14703
6488,962,16643,16380,6036,7437
15,4740,5783,10075,5104,924
9328,11269,9784,9222,14452,5614
1789,17500,8715,5714,21032,7750
2657,16865,14331,6029,18187,2614
322,13859,1719,2066,7382,7620
19444,18924,21018,10399,6946,2985
270,15009,19788,2085,8996,4472
15933,17308,19199,20250,18716,8780
2623,2029,21014,7478,12659,8880
20168,14250,5966,19481,14397,9765
22108,4259,13723,5284,16732,13281
10319,15566,75,769,586,2979
15209,17400,3967,11102,12,5583
683,2929,21451,15803,17035,12759
13291,8850,13370,1980,5372,9700
8567,9470,15533,6424,13441,4185
1229,12782,14409,15280,4756,10906
19909,2221,9992,5910,46,3388
7738,20897,15072,2321,13225,18461
12235,5425,5055,12975,8684,7188
3181,18923,18106,10164,17160,10189
4193,4446,14515,11671,19159,19731
18861,12050,144,9966,16436,7232
15348,15376,7492,5525,10269,20553
2244,11262,8102,1991,2587,1135
10748,15732,8154,15993,1765,30
13724,12228,9014,6443,20070,20294
3865,4957,14250,15487,3843,3494
14851,10019,21146,21772,14298,12268
9071,11644,6159,20569,10863,17032
10556,12902,19709,1958,4385,17708
20306,21337,12056,11196,17888,20901
9910,969,18408,10964,5506,8109
3393,16294,6257,20687,352,14072
9138,7029,9461,13769,20196,14045
19754,13942,14260,14242,10686,18469
4295,9337,10916,6962,12834,13904
18592,6743,18813,17266,5811,11526
16206,9899,20368,14931,6760,6814
20639,74,17568,21616,16736,2725
3630,18245,19007,22284,15871,19675
19952,7260,6829,5718,4606,12864
3115,21922,11109,20924,10548,2084
3978,15855,8638,17602,17694,19415
6097,7424,8656,15999,16441,18517
17022,19152,19942,7454,193,16531
11744,8345,4415,6781,1733,11851
6689,16893,9633,2602,19577,17488
1580,7240,16932,6473,8361,12517
1616,14456,121,9402,13699,13223
3980,20315,8947,19981,8596,12928
18289,13524,21594,13172,17935,8910
14809,1968,10454,8515,17005,19694
6335,760,15122,19770,11059,7264
18680,5392,11663,21231,17565,4013
17292,5788,17038,4393,19457,18127
42,19183,2517,6137,8669,17520
7367,11596,20761,2882,20528,18545
2494,14358,6372,2013,16767,22294
15471,12182,13825,3256,5807,11100
14064,21880,19394,11594,15323,9462
14239,13747,12158,7277,11797,10101
9109,6035,2491,11856,12910,8313
15701,6810,12544,18121,13375,6554
22151,10451,617,4155,4746,19451
3400,2465,1095,291,1512,7674
19324,7627,129,1147,6713,12476
18091,14907,8433,19966,1007,4701
8676,7081,6408,2192,21372,9506
13272,10224,4333,14904,1630,6412
9426,13147,14969,14869,18430,16812
2184,13169,18802,14030,9447,2353
17974,16842,15130,9928,11578,15988
7668,17366,5018,3984,15529,16114
9540,10202,12655,19474,8391,6171
4959,21793,4046,19305,1918,1696
13602,7898,21581,20650,14886,1603
8537,5869,7539,11226,9096,12352
4753,12708,3749,9124,7259,3294
3811,17851,17838,12083,10040,18421
14939,13445,19535,3616,20871,19496
10392,21546,20186,8162,2355,9252
1434,12948,22055,16239,7056,7870
288,9564,969,21627,1332,16583
12349,7721,15377,4946,22109,837
14768,14224,8001,18614,3707,20830
14044,20606,22256,21502,7773,19312
6158,6838,19438,14854,17800,8603
11749,8580,10410,7335,3074,6294
1074,11044,13713,13250,4171,22098
9666,15677,19760,6252,7946,17324
16171,7320,21350,986,20894,12621
22340,3304,22011,5674,6077,4139
13183,10645,7877,3429,17559,17041
20001,3208,888,3634,19141,21324
2904,15652,17113,10766,5040,10743
18060,6826,4806,9333,11888,13968
18057,18957,20515,9765,18797,14824
19419,14727,11387,7118,905,17783
1107,16668,16254,8301,2113,7297
11653,15149,6469,9137,11927,243
9225,19302,10323,16949,4195,9708
8770,7244,17098,14712,22284,763
1699,12689,7313,9247,15085,12813
6598,6465,5117,12487,16446,15991
11381,8272,7189,21619,13547,6411
826,6966,5011,1534,269,14107
10536,21394,799,7756,19351,4727
5241,19195,12552,14614,14166,14284
6273,17865,8598,12550,11460,14132
758,2672,14814,18244,5640,16628
19517,10820,21412,18999,21394,8637
19794,1543,1565,9521,4797,14387
4788,4808,1901,12286,3141,2583
1111,18428,226,13159,10923,10149
13519,14466,9147,9968,15177,15229
20274,11839,19179,3281,4007,14212
7387,20653,5351,9660,14038,12454
13484,8176,8093,16273,13591,21387
4548,6242,14194,8870,21945,14192
17360,15752,21315,20157,7714,5187
20129,15268,3837,19918,7175,4598
19838,2179,12094,5744,22274,20920
6503,8801,7592,14163,16133,21603
19234,5558,9303,14566,8903,4280
18694,9457,16744,21667,18659,16244
2240,469,3003,19766,11513,15453
7986,18542,13475,2913,4129,3567
16683,11034,9351,2856,16301,17705
14351,3977,21426,16065,11102,17567
5606,10750,6217,15420,16101,1379
17076,19263,17508,7589,17554,14187
21285,18800,19813,15242,5262,19525
17687,11633,8989,21602,18348,5555
20109,12340,6397,192,12846,21067
1585,14334,17265,9237,6214,2396
16570,4840,12078,5678,1800,2535
7377,4553,22093,5789,1574,12212
15913,12419,13205,19782,5042,13613
4381,16339,15758,17757,37,4436
15728,14709,4616,4426,3223,16089
8209,18575,18059,17171,9727,17986
12393,10861,15500,11167,2364,5778
10928,4021,14804,10538,13987,4648
16089,4933,13446,1433,9498,6998
15118,8474,12072,6176,21994,3763
1276,1504,1997,18656,19015,14139
15143,20479,21291,5081,11188,19169
11253,5726,9853,11417,21015,8384
9807,11436,11271,6108,9233,19014
15607,21140,9399,1479,17629,5123
20118,5604,11071,5427,20474,1485
749,17154,5456,4314,1794,12269
6868,14692,22094,10799,7385,16218
1837,15832,15269,20973,19753,14833
20676,19490,1935,6666,14807,21784
665,22179,1606,1828,16366,12880
21848,15361,845,18827,7391,16322
11803,9283,9876,10843,4292,15005
14133,19217,18121,4929,21615,7958
9306,12567,8575,8053,4229,6196
6833,6165,3288,3308,18064,14956
7835,5745,11102,21905,21637,8435
4467,8230,20541,13441,10873,14445
15703,1634,14185,17338,8398,19279
1783,7160,10188,6867,16591,3414
10063,2994,10333,6125,12380,21032
15185,10646,15890,4760,9649,1055
22394,3151,1404,22058,6843,13133
18989,18232,2848,17923,2081,11056
18534,15973,7681,1059,16241,47
19376,9490,17556,5948,3183,9629
6816,5963,5823,316,8323,17642
10542,561,18635,7435,3399,15269
3975,19617,7543,6703,16605,21632
14269,8914,17109,17011,11479,202
3040,13049,5209,12646,7139,19483
13705,3593,149,9498,2325,5948
15568,8232,17873,4475,12077,22188
14611,5176,471,18327,5,3314
22292,16632,1950,1560,10405,4687
1724,12534,18225,11905,15070,20330
9701,3477,3914,7084,3765,20471
2847,2008,9840,7269,20798,17766
3833,15261,15820,11133,17426,15303
17832,6972,13141,4959,8144,14385
10462,8888,21016,8918,5504,12980
9717,4873,16032,12597,5309,22078
9147,2529,11101,4605,15319,11450
15636,8320,14743,5296,18729,17000
16092,17493,20634,1903,1511,11008
16948,19342,16548,610,17116,2345
12065,13331,8247,4197,9586,16019
10435,6103,16561,6372,19660,17540
16642,19407,10143,94,20592,19281
6309,21372,10650,21911,21296,240
5579,5717,13091,11870,20434,6232
6510,3131,20066,9210,21194,18321
3961,9401,4833,7189,11569,11028
13203,16260,18548,22163,8998,3394
6363,2076,5025,5776,14258,12262
4199,14533,14706,5177,8512,3446
5211,20853,1531,18035,3829,17662
20174,16176,21294,20243,6193,8089
8386,11433,14139,3055,9297,19393
7234,11918,16435,12369,16242,9961
9930,7905,10642,7707,15624,17800
7149,2748,6237,5821,22072,7579
6674,3199,8386,7334,2299,6577
12855,3803,16503,628,8545,13708
12591,13133,9800,21705,17709,1099
15367,9109,11547,3789,257,3997
11739,10259,13401,2591,3675,9926
21065,1603,6903,10202,9922,20173
15979,6715,2331,275,15874,3484
19378,2716,6087,12812,2670,9257
21884,3984,7050,8235,358,14649
1622,3022,8752,2038,5224,2054
1562,10826,959,13433,8417,7010
6718,3500,574,2045,5260,5074
8590,5291,17301,12208,8111,5367
1804,8680,3265,8403,9940,6441
21080,1137,8778,8947,12548,1791
7453,17718,19350,16602,5093,10939
19716,4498,18750,11661,8945,6200
61,18344,10585,17990,4813,6356
15862,21662,3871,1167,20650,21399
10455,1509,4405,17151,6696,9541
5721,22124,14115,7461,9928,11130
7943,9841,20472,19495,7640,21875
9829,11499,11002,16980,8719,16491
14822,7957,3037,18152,4911,16062
9148,9936,12771,2186,16989,18017
4230,6376,6061,21617,22255,14556
9291,4893,1471,2407,2051,14431
12092,13378,21923,13340,13370,21443
20015,8095,19378,11638,16661,18620
20729,19427,603,15116,7466,3454
13285,4822,19425,22055,657,4754
9323,18701,21993,4636,21758,9493
16676,852,14042,10589,1646,16903
7360,21321,1274,4312,12314,462
7596,14339,7255,7340,2307,4559
2016,21688,385,12263,8666,675
11647,14021,10783,10446,1762,12856
6320,8667,15632,16961,17286,18677
15787,3878,14425,14494,2863,1914
10377,20112,7322,11506,14991,16922
412,18648,8968,14259,15436,11126
7787,21602,10018,14311,2074,8721
18857,6535,1675,9734,1411,8021
8918,6423,5165,13751,11109,5264
16055,7279,4315,10052,4473,21323
3574,8638,21715,8963,1536,9026
246,16112,20922,10938,7907,6359
18983,5694,9349,13641,10726,13251
5106,14244,1726,20286,9989,18821
1939,16639,18520,14,408,17203
21900,9896,13848,22003,8538,18881
20081,18194,8147,10303,19038,8998
10592,21896,17163,15084,3768,7833
18217,6906,18957,16923,16071,120
20913,6788,17333,16479,2918,20217
15972,8371,13331,17849,4660,615
151,18793,15934,18155,18410,3684
1312,7969,18464,18464,15304,1698
4540,8987,1586,18754,12072,2367
262,22316,13696,8538,12267,5096
257,3680,3245,2704,5869,9756
13762,11747,10212,17414,17012,21804
22235,11924,5089,5573,8601,17005
14427,17022,275,11631,15487,8062
2870,1841,19962,15885,11502,11321
4535,8198,14719,12178,14513,1299
11941,10682,18956,19993,3087,19164
20821,19290,10223,8785,5176,6582
21145,9221,3956,20633,4223,18583
1311,11411,5816,16532,631,21139
11500,15572,7328,3898,6540,16965
17680,2326,6586,18289,16984,11658
8787,11878,20513,16225,21793,1225
616,18633,12791,13560,15306,18582
13292,3737,10203,21498,20327,5788
3137,6443,9527,6687,18261,19589
21749,14794,2035,19975,4501,12153
15457,10877,21289,1215,6492,1216
9068,13405,19129,4,20281,20680
18560,13719,7894,16904,13184,10594
10625,4220,1850,16398,11079,16750
23,268,3196,22154,12738,4615
271,8091,7111,21702,2343,9374
9509,17740,20719,98,17485,8573
20101,5843,9100,6194,2473,1224
13164,19507,9984,17538,19127,19022
874,15250,4557,15173,22338,20544
14762,1564,12514,20042,4388,7073
378,3774,15981,18007,6206,5498
13943,3366,3351,870,689,5163
6809,4727,20369,12464,13740,13197
11160,6961,5523,17506,18088,6165
17346,17131,790,14358,2286,17017
10015,8034,1977,22061,18791,1475
11813,14836,4341,7652,778,20470
11988,11790,2420,16652,4154,4576
20299,9149,4603,2699,15296,412
12089,16486,4838,19723,4429,19977
1448,20569,1931,9215,20173,17089
10550,9973,9144,20360,10843,7762
13373,9804,16053,5233,6208,15
13976,18540,7229,20005,1591,20104
12789,13858,4404,15285,13386,12530
6520,16188,16948,21799,21874,14686
21169,12679,14589,12372,13026,16235
18412,2167,13725,8138,7650,906
12542,10602,21185,6948,14422,1473
12277,19907,17227,15671,10946,18850
22281,1645,20391,7439,8716,4952
1378,15362,13482,22073,9090,118
6703,2953,10906,3599,17573,17034
20785,508,11479,14739,2612,2286
7595,17393,926,7768,13251,18789
4970,2315,2645,15619,20008,20088
9324,17299,4762,21422,15507,22363
6171,5034,21890,17761,20052,9995
14664,18446,645,1026,21824,15467
7074,17233,11149,13437,16552,1890
11678,18444,13431,95,2640,21148
4734,2833,4823,17986,7165,973
10046,10748,12559,5760,5756,17346
12028,12405,15971,15703,8963,19012
8817,15168,6343,14900,19806,1554
10980,3122,11899,5779,8755,14403
10368,17280,3058,1422,16567,16374
11322,17652,21145,22124,1915,21377
4413,16047,13858,6146,12420,5703
15069,18721,10424,2728,19018,18297
16974,20734,19975,16639,8341,2549
13928,18722,18581,14978,7107,17221
5406,11165,2984,18836,6651,6106
13853,20923,16694,20405,5700,19240
4667,14271,19133,13162,497,21436
19690,6549,8047,10024,10197,9408
19312,13428,12895,20753,14230,16994
8672,8421,14282,16803,13242,10220
20524,19311,16498,19027,3887,9678
14410,12159,7679,15266,15234,1831
5027,12147,12230,807,8676,18510
15725,3610,13034,16325,13363,2494
11404,5429,22202,2063,13923,14808
714,17121,1416,294,13558,1480
14174,1591,15305,10818,13511,13400
6142,17030,6102,2590,9587,19001
1903,10063,14817,14101,19829,22309
15550,20300,21137,19608,6680,12875
12213,7440,18764,21151,1054,7101
18011,5983,18456,14623,7556,753
12376,2078,21663,5434,8147,1680
10266,2795,4794,16630,18662,21741
19153,5511,8298,16520,5503,22086
19487,6287,2623,21442,4917,17749
4808,21313,13958,16596,578,10349
9106,9433,19396,15481,13965,5458
11861,19555,11579,9543,1079,5770
1715,15746,20984,5633,13625,13401
16389,7668,6508,1524,19133,14502
1389,3396,18214,15071,16143,11135
9561,2786,19447,6735,12735,4554
12575,11221,7968,15775,14036,1477
12301,8348,3180,15041,9583,3163
2977,19776,13105,3439,20478,937
9864,10170,3290,8573,14158,7194
13332,14467,7100,866,1603,11228
10256,19525,7783,21427,11297,18007
746,2502,5791,3801,16107,19982
4278,15541,3707,20135,22197,11424
8901,1011,9620,10273,1130,20647
7769,8404,14317,890,13962,9264
10573,1676,8768,129,6747,103
9070,2811,4680,9806,20098,2850
533,9114,12071,16112,10793,563
16242,21194,17930,19010,11523,4188
19679,15426,948,10383,5587,15307
8123,748,1112,21586,4974,8786
198,7840,14212,17438,9064,968
8735,1631,11840,8980,2601,4717
18083,9882,12518,18042,19078,13864
212,13760,20926,11719,1720,19987
19522,14835,12799,12871,662,3108
19616,17921,900,2016,20470,20050
6541,3893,5335,8955,18506,16764
15549,16996,8462,7136,8815,10500
20397,14909,7542,1601,14291,11373
19930,1201,19514,15137,17248,21938
16916,5073,10834,124,3919,14548
3219,21016,6403,8816,706,9401
8675,4051,20291,6028,14108,22279
8069,20801,16291,2638,14834,7199
11421,2867,1621,7345,12231,1876
11705,19726,20610,21117,12854,14355
12465,17960,21802,20246,18923,5002
13037,11980,5583,17944,14332,2237
20973,20772,4364,17788,4235,4903
4894,13250,7159,18979,22209,4630
4593,14849,21744,13392,11611,16728
19715,18798,15472,19447,12866,1939
9292,10095,16523,14420,22244,17423
14159,3565,10931,11455,19613,21776
4997,9417,2938,17960,19511,12388
8642,18600,4964,16410,7881,16455
2879,6500,19605,12622,17014,12216
5690,7594,5061,16533,21300,16607
17907,19861,3723,14133,1924,14452
8391,6461,16483,15400,11528,4336
18688,16534,5179,18085,21317,14129
2649,20120,740,12968,687,18060
10596,9351,18441,13763,22205,14756
2258,5335,19814,4193,8995,7209
11076,18006,14070,5827,11114,9104
13324,17941,11273,19314,16941,6358
354,17179,2734,1504,9692,9778
18055,17231,15108,7179,2981,20455
12250,11367,4696,11088,22040,6520
12890,20340,12211,13519,1552,7586
15269,15093,18563,13587,5562,20855
2585,20265,13017,4095,626,13953
14485,2851,9851,2669,175,21442
16992,17037,17214,6150,18968,16890
16350,872,6737,21146,7554,17
2454,21357,59,9833,21021,19025
7070,11153,1132,18756,11192,6267
21964,3841,10644,15264,7429,9973
3553,2802,2016,6013,7830,1471
18179,6326,748,4047,20269,20818
3349,3647,8523,22071,5170,13662
10172,3333,14157,10178,20247,11185
1582,9603,13226,16761,16987,9505
11174,2600,1662,8225,6805,3467
678,8714,15231,17908,12532,4129
1100,7816,10707,10555,9485,21596
8107,18374,2057,22302,14326,11789
15100,15455,19085,18115,10478,20524
2672,18312,11272,13944,12445,14463
19537,8955,11369,7838,17803,3129
